rainTS,roofFlow,inflow,tankInflow,tankSpill,tankVolSim,demand,supply
1.1,55,55,20.346,34.654,3000,20.346,20.346
0,0,0,0,0,2979.654,20.346,20.346
0,0,0,0,0,2959.308,20.346,20.346
0,0,0,0,0,2938.962,20.346,20.346
0,0,0,0,0,2918.616,20.346,20.346
2.6,130,80,80,0,2978.27,20.346,20.346
1.6,80,80,42.076,37.924,3000,20.346,20.346
0,0,0,0,0,2979.654,20.346,20.346
0,0,0,0,0,2959.308,20.346,20.346
1.2,60,10,10,0,2948.962,20.346,20.346
0,0,0,0,0,2928.616,20.346,20.346
0,0,0,0,0,2908.27,20.346,20.346
3.4,170,120,112.076,7.92399999999998,3000,20.346,20.346
1.5,75,75,20.346,54.654,3000,20.346,20.346
3.5,175,175,17.7595000000001,157.2405,3000,17.7595,17.7595
0,0,0,0,0,2979.654,20.346,20.346
0,0,0,0,0,2959.308,20.346,20.346
0,0,0,0,0,2938.962,20.346,20.346
1.1,55,5.00000000000001,5.00000000000001,0,2923.616,20.346,20.346
0,0,0,0,0,2903.27,20.346,20.346
0.4,20,0,0,0,2882.924,20.346,20.346
7,350,320,137.422,182.578,3000,20.346,20.346
0,0,0,0,0,2979.654,20.346,20.346
0,0,0,0,0,2959.308,20.346,20.346
0,0,0,0,0,2938.962,20.346,20.346
0,0,0,0,0,2918.616,20.346,20.346
0,0,0,0,0,2898.27,20.346,20.346
0.3,15,0,0,0,2877.924,20.346,20.346
0,0,0,0,0,2857.578,20.346,20.346
0,0,0,0,0,2811.367,46.211,46.211
0.2,10,0,0,0,2765.156,46.211,46.211
0,0,0,0,0,2718.945,46.211,46.211
1.8,90,40,40,0,2712.734,46.211,46.211
0,0,0,0,0,2666.523,46.211,46.211
1.3,65,15,15,0,2635.312,46.211,46.211
0,0,0,0,0,2589.101,46.211,46.211
0.2,10,0,0,0,2542.89,46.211,46.211
0.4,20,0,0,0,2496.679,46.211,46.211
0,0,0,0,0,2450.468,46.211,46.211
0,0,0,0,0,2404.257,46.211,46.211
0,0,0,0,0,2358.046,46.211,46.211
0,0,0,0,0,2311.835,46.211,46.211
0,0,0,0,0,2265.624,46.211,46.211
0,0,0,0,0,2219.413,46.211,46.211
0,0,0,0,0,2173.202,46.211,46.211
0,0,0,0,0,2126.991,46.211,46.211
0,0,0,0,0,2080.78,46.211,46.211
0,0,0,0,0,2034.569,46.211,46.211
0,0,0,0,0,1988.358,46.211,46.211
0,0,0,0,0,1942.147,46.211,46.211
0,0,0,0,0,1895.936,46.211,46.211
0,0,0,0,0,1849.725,46.211,46.211
0,0,0,0,0,1803.514,46.211,46.211
0,0,0,0,0,1757.303,46.211,46.211
0,0,0,0,0,1711.092,46.211,46.211
0.5,25,0,0,0,1664.881,46.211,46.211
0.2,10,0,0,0,1618.67,46.211,46.211
0,0,0,0,0,1572.459,46.211,46.211
0.3,15,0,0,0,1526.248,46.211,46.211
0,0,0,0,0,1480.037,46.211,46.211
0,0,0,0,0,1390.964,89.073,89.073
1.2,60,10,10,0,1311.891,89.073,89.073
0.3,15,15,15,0,1237.818,89.073,89.073
0,0,0,0,0,1148.745,89.073,89.073
0.1,5,0,0,0,1059.672,89.073,89.073
0,0,0,0,0,970.599000000003,89.073,89.073
0,0,0,0,0,881.526000000003,89.073,89.073
2.3,115,65,65,0,857.453000000003,89.073,89.073
0.3,15,15,15,0,783.380000000003,89.073,89.073
0,0,0,0,0,694.307000000003,89.073,89.073
0.1,5,0,0,0,605.234000000003,89.073,89.073
0,0,0,0,0,496.392750000003,108.84125,108.84125
0,0,0,0,0,407.319750000003,89.073,89.073
0,0,0,0,0,318.246750000003,89.073,89.073
0,0,0,0,0,229.173750000003,89.073,89.073
0,0,0,0,0,140.100750000003,89.073,89.073
0,0,0,0,0,51.0277500000034,89.073,89.073
2.2,110,60,60,0,21.9547500000034,89.073,89.073
0,0,0,0,0,0,89.073,21.9547500000034
0.6,30,0,0,0,0,89.073,0
0,0,0,0,0,0,89.073,0
5.2,260,210,210,0,120.927,89.073,89.073
0.2,10,10,10,0,41.854,89.073,89.073
0,0,0,0,0,0,89.073,41.854
0,0,0,0,0,0,89.073,0
0,0,0,0,0,0,89.073,0
0,0,0,0,0,0,89.073,0
1.4,70,20,20,0,0,89.073,20
0.2,10,10,10,0,0,89.073,10
0,0,0,0,0,0,89.073,0
0,0,0,0,0,0,136.369,0
0,0,0,0,0,0,136.369,0
0,0,0,0,0,0,136.369,0
0,0,0,0,0,0,136.369,0
0.2,10,0,0,0,0,136.369,0
0,0,0,0,0,0,136.369,0
0.2,10,0,0,0,0,136.369,0
0,0,0,0,0,0,136.369,0
3.5,175,125,125,0,0,136.369,125
0,0,0,0,0,0,136.369,0
0,0,0,0,0,0,136.369,0
11.7,585,535,535,0,398.631,136.369,136.369
21.8,1090,1090,1090,0,1352.262,136.369,136.369
1.4,70,70,70,0,1285.893,136.369,136.369
0,0,0,0,0,1149.524,136.369,136.369
0,0,0,0,0,1013.155,136.369,136.369
0,0,0,0,0,876.785999999999,136.369,136.369
0,0,0,0,0,740.416999999999,136.369,136.369
0,0,0,0,0,604.047999999999,136.369,136.369
0,0,0,0,0,467.678999999999,136.369,136.369
0,0,0,0,0,331.309999999999,136.369,136.369
0,0,0,0,0,194.940999999999,136.369,136.369
0,0,0,0,0,58.5719999999992,136.369,136.369
0,0,0,0,0,0,136.369,58.5719999999992
0,0,0,0,0,0,136.369,0
0,0,0,0,0,0,136.369,0
2.3,115,65,65,0,0,136.369,65
0,0,0,0,0,0,136.369,0
0,0,0,0,0,0,136.369,0
0,0,0,0,0,0,136.369,0
0,0,0,0,0,0,136.369,0
0,0,0,0,0,0,179.231,0
0,0,0,0,0,0,179.231,0
0,0,0,0,0,0,179.231,0
0,0,0,0,0,0,179.231,0
0,0,0,0,0,0,179.231,0
0,0,0,0,0,0,179.231,0
0,0,0,0,0,0,179.231,0
0,0,0,0,0,0,179.231,0
0,0,0,0,0,0,179.231,0
0,0,0,0,0,0,179.231,0
0,0,0,0,0,0,179.231,0
0,0,0,0,0,0,179.231,0
0,0,0,0,0,0,221.53875,0
0,0,0,0,0,0,179.231,0
0,0,0,0,0,0,179.231,0
0,0,0,0,0,0,179.231,0
0,0,0,0,0,0,179.231,0
0,0,0,0,0,0,179.231,0
0,0,0,0,0,0,221.53875,0
0,0,0,0,0,0,179.231,0
0,0,0,0,0,0,179.231,0
0,0,0,0,0,0,179.231,0
0,0,0,0,0,0,179.231,0
0.2,10,0,0,0,0,179.231,0
0,0,0,0,0,0,179.231,0
0,0,0,0,0,0,179.231,0
0,0,0,0,0,0,221.53875,0
0,0,0,0,0,0,221.53875,0
0,0,0,0,0,0,221.53875,0
0,0,0,0,0,0,221.53875,0
0,0,0,0,0,0,221.53875,0
0,0,0,0,0,0,183.665,0
0,0,0,0,0,0,183.665,0
0,0,0,0,0,0,183.665,0
0,0,0,0,0,0,148.932,0
0,0,0,0,0,0,148.932,0
0,0,0,0,0,0,183.665,0
0,0,0,0,0,0,183.665,0
0.5,25,0,0,0,0,148.932,0
0,0,0,0,0,0,148.932,0
0,0,0,0,0,0,148.932,0
0,0,0,0,0,0,148.932,0
0.1,5,0,0,0,0,148.932,0
0,0,0,0,0,0,148.932,0
0,0,0,0,0,0,148.932,0
0,0,0,0,0,0,148.932,0
0,0,0,0,0,0,148.932,0
0,0,0,0,0,0,148.932,0
0,0,0,0,0,0,183.665,0
0,0,0,0,0,0,148.932,0
0,0,0,0,0,0,148.932,0
0,0,0,0,0,0,148.932,0
0,0,0,0,0,0,148.932,0
0,0,0,0,0,0,148.932,0
0,0,0,0,0,0,148.932,0
0,0,0,0,0,0,148.932,0
0,0,0,0,0,0,183.665,0
0,0,0,0,0,0,183.665,0
0,0,0,0,0,0,148.932,0
0,0,0,0,0,0,114.938,0
0,0,0,0,0,0,114.938,0
1.4,70,20,20,0,0,114.938,20
11.2,560,560,560,0,445.062,114.938,114.938
0.5,25,25,25,0,355.124,114.938,114.938
0,0,0,0,0,240.186,114.938,114.938
0,0,0,0,0,125.248,114.938,114.938
0,0,0,0,0,10.3100000000001,114.938,114.938
0,0,0,0,0,0,114.938,10.3100000000001
0,0,0,0,0,0,114.938,0
0,0,0,0,0,0,114.938,0
0,0,0,0,0,0,114.938,0
0.1,5,0,0,0,0,114.938,0
0.1,5,0,0,0,0,114.938,0
0,0,0,0,0,0,114.938,0
5.8,290,240,240,0,125.062,114.938,114.938
0.6,30,30,30,0,40.124,114.938,114.938
0,0,0,0,0,0,114.938,40.124
0,0,0,0,0,0,114.938,0
0,0,0,0,0,0,114.938,0
0,0,0,0,0,0,114.938,0
0,0,0,0,0,0,114.938,0
0,0,0,0,0,0,114.938,0
0.2,10,0,0,0,0,114.938,0
1.1,55,15,15,0,0,114.938,15
0,0,0,0,0,0,114.938,0
0,0,0,0,0,0,114.938,0
0,0,0,0,0,0,114.938,0
0,0,0,0,0,0,114.938,0
0,0,0,0,0,0,114.938,0
0,0,0,0,0,0,114.938,0
0,0,0,0,0,0,57.296,0
0,0,0,0,0,0,57.296,0
0,0,0,0,0,0,57.296,0
0,0,0,0,0,0,57.296,0
1.6,80,30,30,0,0,57.296,30
0,0,0,0,0,0,57.296,0
0,0,0,0,0,0,57.296,0
0,0,0,0,0,0,57.296,0
0,0,0,0,0,0,57.296,0
0,0,0,0,0,0,57.296,0
0,0,0,0,0,0,57.296,0
0,0,0,0,0,0,57.296,0
0,0,0,0,0,0,57.296,0
0,0,0,0,0,0,57.296,0
0,0,0,0,0,0,57.296,0
0,0,0,0,0,0,57.296,0
0.9,45,0,0,0,0,57.296,0
0.1,5,0,0,0,0,57.296,0
0,0,0,0,0,0,57.296,0
0,0,0,0,0,0,57.296,0
0,0,0,0,0,0,57.296,0
0,0,0,0,0,0,57.296,0
0,0,0,0,0,0,57.296,0
22.9,1145,1095,1095,0,1037.704,57.296,57.296
14.5,725,725,725,0,1705.408,57.296,57.296
16.1,805,805,805,0,2453.112,57.296,57.296
17,850,850,604.184,245.816,3000,57.296,57.296
4,200,200,57.2959999999998,142.704,3000,57.296,57.296
0.1,5,5,5,0,2947.704,57.296,57.296
0.1,5,5,5,0,2895.408,57.296,57.296
0,0,0,0,0,2863.238,32.17,32.17
5.8,290,240,168.932,71.0680000000002,3000,32.17,32.17
0.1,5,5,5,0,2972.83,32.17,32.17
0,0,0,0,0,2940.66,32.17,32.17
0,0,0,0,0,2908.49,32.17,32.17
0,0,0,0,0,2876.32,32.17,32.17
0,0,0,0,0,2844.15,32.17,32.17
0,0,0,0,0,2811.98,32.17,32.17
0,0,0,0,0,2779.81,32.17,32.17
0,0,0,0,0,2747.64,32.17,32.17
0,0,0,0,0,2715.47,32.17,32.17
0,0,0,0,0,2683.3,32.17,32.17
3.9,195,145,145,0,2796.13,32.17,32.17
1.1,55,55,55,0,2818.96,32.17,32.17
0.8,40,40,40,0,2826.79,32.17,32.17
7.1,355,355,205.380000000001,149.619999999999,3000,32.17,32.17
0.2,10,10,10,0,2977.83,32.17,32.17
0.4,20,20,20,0,2965.66,32.17,32.17
0,0,0,0,0,2933.49,32.17,32.17
0,0,0,0,0,2901.32,32.17,32.17
0,0,0,0,0,2869.15,32.17,32.17
0,0,0,0,0,2836.98,32.17,32.17
0,0,0,0,0,2804.81,32.17,32.17
7.7,385,335,227.360000000001,107.639999999999,3000,32.17,32.17
15.3,765,765,32.1700000000001,732.83,3000,32.17,32.17
2.5,125,125,32.1700000000001,92.8299999999999,3000,32.17,32.17
0,0,0,0,0,2967.83,32.17,32.17
0.1,5,0,0,0,2935.66,32.17,32.17
0,0,0,0,0,2909.0325,26.6275,26.6275
0,0,0,0,0,2882.405,26.6275,26.6275
0,0,0,0,0,2850.235,32.17,32.17
0,0,0,0,0,2840.235,10,10
0.4,20,0,0,0,2830.235,10,10
2,100,70,70,0,2890.235,10,10
0,0,0,0,0,2880.235,10,10
0,0,0,0,0,2870.235,10,10
4.2,210,160,139.765,20.2349999999997,3000,10,10
7.2,360,360,10,350,3000,10,10
5,250,250,10,240,3000,10,10
14.5,725,725,10,715,3000,10,10
0.3,15,15,10,5,3000,10,10
0,0,0,0,0,2990,10,10
0.1,5,0,0,0,2980,10,10
3.6,180,135,30,105,3000,10,10
0.4,20,20,10,10,3000,10,10
2.8,140,140,10,130,3000,10,10
0.1,5,5,5,0,2995,10,10
0.1,5,5,5,0,2990,10,10
0,0,0,0,0,2980,10,10
0,0,0,0,0,2970,10,10
0,0,0,0,0,2960,10,10
0.9,45,0,0,0,2950,10,10
0.7,35,30,30,0,2970,10,10
0,0,0,0,0,2960,10,10
2.4,120,70,50,20,3000,10,10
1.4,70,70,10,60,3000,10,10
2.5,125,125,10,115,3000,10,10
0.6,30,30,10,20,3000,10,10
0.1,5,5,5,0,2995,10,10
0,0,0,0,0,2985,10,10
0,0,0,0,0,2975,10,10
5.2,260,210,35.739,174.261,3000,10.739,10.739
20.1,1005,1005,10.739,994.261,3000,10.739,10.739
5.7,285,285,10.739,274.261,3000,10.739,10.739
0.8,40,40,10.739,29.261,3000,10.739,10.739
0,0,0,0,0,2989.44575,10.55425,10.55425
0,0,0,0,0,2978.8915,10.55425,10.55425
0,0,0,0,0,2968.33725,10.55425,10.55425
0,0,0,0,0,2957.59825,10.739,10.739
0,0,0,0,0,2946.85925,10.739,10.739
1.7,85,35,35,0,2971.12025,10.739,10.739
10.4,520,520,39.6187500000005,480.381249999999,3000,10.739,10.739
0,0,0,0,0,2989.261,10.739,10.739
3.6,180,130,21.4780000000001,108.522,3000,10.739,10.739
17.5,875,875,10.5542500000001,864.44575,3000,10.55425,10.55425
6.6,330,330,10.5542500000001,319.44575,3000,10.55425,10.55425
20.1,1005,1005,10.739,994.261,3000,10.739,10.739
0,0,0,0,0,2989.261,10.739,10.739
0,0,0,0,0,2978.522,10.739,10.739
0,0,0,0,0,2967.783,10.739,10.739
0,0,0,0,0,2957.044,10.739,10.739
0,0,0,0,0,2946.305,10.739,10.739
1.7,85,35,35,0,2970.566,10.739,10.739
4.8,240,240,39.9882500000003,200.01175,3000,10.55425,10.55425
0,0,0,0,0,2989.261,10.739,10.739
0,0,0,0,0,2978.522,10.739,10.739
0,0,0,0,0,2967.783,10.739,10.739
2.3,115,65,42.9560000000001,22.0439999999999,3000,10.739,10.739
3.8,190,190,10.739,179.261,3000,10.739,10.739
2.4,120,120,10.739,109.261,3000,10.739,10.739
4.5,225,225,10.739,214.261,3000,10.739,10.739
3.6,180,180,10.739,169.261,3000,10.739,10.739
0.2,10,10,10,0,2994.827,15.173,15.173
0,0,0,0,0,2979.654,15.173,15.173
0,0,0,0,0,2965.77425,13.87975,13.87975
0,0,0,0,0,2950.60125,15.173,15.173
0,0,0,0,0,2935.42825,15.173,15.173
0,0,0,0,0,2920.25525,15.173,15.173
1,50,0,0,0,2905.08225,15.173,15.173
0,0,0,0,0,2891.2025,13.87975,13.87975
0.2,10,0,0,0,2876.0295,15.173,15.173
0.7,35,0,0,0,2860.8565,15.173,15.173
1.5,75,70,70,0,2915.6835,15.173,15.173
0,0,0,0,0,2900.5105,15.173,15.173
0,0,0,0,0,2885.3375,15.173,15.173
0,0,0,0,0,2870.1645,15.173,15.173
0,0,0,0,0,2854.9915,15.173,15.173
3.3,165,115,115,0,2954.8185,15.173,15.173
4,200,200,60.3544999999967,139.645500000003,3000,15.173,15.173
0,0,0,0,0,2984.827,15.173,15.173
0,0,0,0,0,2969.654,15.173,15.173
0,0,0,0,0,2954.481,15.173,15.173
1.4,70,20,20,0,2959.308,15.173,15.173
0.1,5,5,5,0,2949.135,15.173,15.173
0.1,5,5,5,0,2938.962,15.173,15.173
3,150,150,76.2109999999984,73.7890000000016,3000,15.173,15.173
11.5,575,575,15.1729999999998,559.827,3000,15.173,15.173
3.5,175,175,15.1729999999998,159.827,3000,15.173,15.173
0,0,0,0,0,2984.827,15.173,15.173
0.1,5,0,0,0,2969.654,15.173,15.173
8.5,425,380,45.5189999999993,334.481000000001,3000,15.173,15.173
4.5,225,225,15.1729999999998,209.827,3000,15.173,15.173
2.7,135,135,15.1729999999998,119.827,3000,15.173,15.173
4,200,200,20.346,179.654,3000,20.346,20.346
0.3,15,15,15,0,2994.654,20.346,20.346
0.1,5,5,5,0,2979.308,20.346,20.346
0.7,35,35,35,0,2993.962,20.346,20.346
0.3,15,15,15,0,2988.616,20.346,20.346
0,0,0,0,0,2968.27,20.346,20.346
1.5,75,25,25,0,2972.924,20.346,20.346
0.1,5,5,5,0,2957.578,20.346,20.346
0,0,0,0,0,2937.232,20.346,20.346
0.3,15,0,0,0,2916.886,20.346,20.346
0,0,0,0,0,2896.54,20.346,20.346
0,0,0,0,0,2876.194,20.346,20.346
1.3,65,15,15,0,2870.848,20.346,20.346
0.1,5,5,5,0,2855.502,20.346,20.346
0.2,10,10,10,0,2845.156,20.346,20.346
0,0,0,0,0,2824.81,20.346,20.346
9.1,455,405,195.536,209.464,3000,20.346,20.346
0.1,5,5,5,0,2984.654,20.346,20.346
1.1,55,55,35.692,19.308,3000,20.346,20.346
0.1,5,5,5,0,2984.654,20.346,20.346
0,0,0,0,0,2964.308,20.346,20.346
14.8,740,690,56.038,633.962,3000,20.346,20.346
6.3,315,315,20.346,294.654,3000,20.346,20.346
0.2,10,10,10,0,2989.654,20.346,20.346
6.6,330,330,30.692,299.308,3000,20.346,20.346
10.6,530,530,20.346,509.654,3000,20.346,20.346
0.3,15,15,15,0,2994.654,20.346,20.346
0.5,25,25,25,0,2999.308,20.346,20.346
0.1,5,5,5,0,2983.962,20.346,20.346
0,0,0,0,0,2963.616,20.346,20.346
0,0,0,0,0,2917.405,46.211,46.211
0,0,0,0,0,2871.194,46.211,46.211
0.7,35,0,0,0,2824.983,46.211,46.211
0,0,0,0,0,2778.772,46.211,46.211
0,0,0,0,0,2732.561,46.211,46.211
0,0,0,0,0,2686.35,46.211,46.211
0,0,0,0,0,2640.139,46.211,46.211
0,0,0,0,0,2593.928,46.211,46.211
0,0,0,0,0,2547.717,46.211,46.211
0,0,0,0,0,2501.506,46.211,46.211
0,0,0,0,0,2455.295,46.211,46.211
0.2,10,0,0,0,2409.084,46.211,46.211
12,600,560,560,0,2922.873,46.211,46.211
12.1,605,605,123.337999999997,481.662000000003,3000,46.211,46.211
2.7,135,135,46.2109999999998,88.7890000000002,3000,46.211,46.211
2.4,120,120,46.2109999999998,73.7890000000002,3000,46.211,46.211
0.2,10,10,10,0,2963.789,46.211,46.211
0,0,0,0,0,2917.578,46.211,46.211
0,0,0,0,0,2871.367,46.211,46.211
0,0,0,0,0,2825.156,46.211,46.211
0,0,0,0,0,2778.945,46.211,46.211
0,0,0,0,0,2732.734,46.211,46.211
0,0,0,0,0,2686.523,46.211,46.211
0.1,5,0,0,0,2640.312,46.211,46.211
0,0,0,0,0,2594.101,46.211,46.211
0,0,0,0,0,2547.89,46.211,46.211
0,0,0,0,0,2501.679,46.211,46.211
0,0,0,0,0,2455.468,46.211,46.211
0,0,0,0,0,2409.257,46.211,46.211
0,0,0,0,0,2363.046,46.211,46.211
0,0,0,0,0,2316.835,46.211,46.211
0,0,0,0,0,2227.762,89.073,89.073
0,0,0,0,0,2118.92075,108.84125,108.84125
0.3,15,0,0,0,2029.84775,89.073,89.073
0,0,0,0,0,1940.77475,89.073,89.073
0.1,5,0,0,0,1851.70175,89.073,89.073
0,0,0,0,0,1762.62875,89.073,89.073
0,0,0,0,0,1673.55575,89.073,89.073
0,0,0,0,0,1564.7145,108.84125,108.84125
0,0,0,0,0,1455.87325,108.84125,108.84125
0,0,0,0,0,1347.032,108.84125,108.84125
0,0,0,0,0,1238.19075,108.84125,108.84125
0,0,0,0,0,1129.3495,108.84125,108.84125
0,0,0,0,0,1020.50825,108.84125,108.84125
0,0,0,0,0,911.667000000003,108.84125,108.84125
0,0,0,0,0,802.825750000003,108.84125,108.84125
0,0,0,0,0,713.752750000003,89.073,89.073
0,0,0,0,0,624.679750000003,89.073,89.073
0,0,0,0,0,515.838500000003,108.84125,108.84125
0,0,0,0,0,406.997250000003,108.84125,108.84125
0,0,0,0,0,317.924250000003,89.073,89.073
3.6,180,130,130,0,358.851250000004,89.073,89.073
7.6,380,380,380,0,649.778250000004,89.073,89.073
0.2,10,10,10,0,570.705250000004,89.073,89.073
0,0,0,0,0,481.632250000004,89.073,89.073
0,0,0,0,0,392.559250000004,89.073,89.073
2.5,125,75,75,0,378.486250000004,89.073,89.073
0,0,0,0,0,289.413250000004,89.073,89.073
11.4,570,520,520,0,720.340250000004,89.073,89.073
6.1,305,305,305,0,936.267250000004,89.073,89.073
0,0,0,0,0,847.194250000004,89.073,89.073
0,0,0,0,0,710.825250000004,136.369,136.369
0,0,0,0,0,574.456250000004,136.369,136.369
0,0,0,0,0,438.087250000004,136.369,136.369
0,0,0,0,0,301.718250000004,136.369,136.369
0,0,0,0,0,165.349250000004,136.369,136.369
0,0,0,0,0,28.9802500000037,136.369,136.369
0,0,0,0,0,0,136.369,28.9802500000037
4.5,225,175,175,0,38.631,136.369,136.369
0,0,0,0,0,0,136.369,38.631
0,0,0,0,0,0,136.369,0
2.9,145,95,95,0,0,136.369,95
0,0,0,0,0,0,136.369,0
0,0,0,0,0,0,136.369,0
0,0,0,0,0,0,136.369,0
0,0,0,0,0,0,167.96125,0
0,0,0,0,0,0,167.96125,0
5.1,255,205,205,0,68.6309999999999,136.369,136.369
0.9,45,45,45,0,0,136.369,113.631
0,0,0,0,0,0,136.369,0
0,0,0,0,0,0,136.369,0
0,0,0,0,0,0,136.369,0
0,0,0,0,0,0,136.369,0
0,0,0,0,0,0,167.96125,0
0,0,0,0,0,0,136.369,0
0,0,0,0,0,0,136.369,0
0,0,0,0,0,0,136.369,0
0,0,0,0,0,0,136.369,0
0,0,0,0,0,0,136.369,0
0,0,0,0,0,0,136.369,0
0,0,0,0,0,0,167.96125,0
0,0,0,0,0,0,167.96125,0
0,0,0,0,0,0,179.231,0
0,0,0,0,0,0,179.231,0
0,0,0,0,0,0,179.231,0
0,0,0,0,0,0,179.231,0
0,0,0,0,0,0,179.231,0
0,0,0,0,0,0,179.231,0
0,0,0,0,0,0,179.231,0
0,0,0,0,0,0,221.53875,0
0,0,0,0,0,0,221.53875,0
0,0,0,0,0,0,221.53875,0
0,0,0,0,0,0,221.53875,0
7.2,360,310,310,0,130.769,179.231,179.231
5.1,255,255,255,0,206.538,179.231,179.231
0,0,0,0,0,27.307,179.231,179.231
0,0,0,0,0,0,179.231,27.307
0,0,0,0,0,0,179.231,0
0,0,0,0,0,0,179.231,0
0.1,5,0,0,0,0,179.231,0
0,0,0,0,0,0,179.231,0
0,0,0,0,0,0,179.231,0
0,0,0,0,0,0,221.53875,0
0,0,0,0,0,0,221.53875,0
0,0,0,0,0,0,179.231,0
0,0,0,0,0,0,179.231,0
0,0,0,0,0,0,179.231,0
0,0,0,0,0,0,179.231,0
0,0,0,0,0,0,179.231,0
0,0,0,0,0,0,179.231,0
0,0,0,0,0,0,179.231,0
0.2,10,0,0,0,0,179.231,0
0,0,0,0,0,0,179.231,0
0,0,0,0,0,0,148.932,0
0,0,0,0,0,0,148.932,0
0.1,5,0,0,0,0,148.932,0
0.6,30,0,0,0,0,148.932,0
0.1,5,0,0,0,0,148.932,0
0,0,0,0,0,0,148.932,0
0,0,0,0,0,0,148.932,0
0,0,0,0,0,0,183.665,0
0,0,0,0,0,0,183.665,0
0,0,0,0,0,0,183.665,0
0,0,0,0,0,0,148.932,0
0.7,35,0,0,0,0,148.932,0
0,0,0,0,0,0,148.932,0
0,0,0,0,0,0,148.932,0
0,0,0,0,0,0,148.932,0
0,0,0,0,0,0,148.932,0
0,0,0,0,0,0,148.932,0
0,0,0,0,0,0,148.932,0
0,0,0,0,0,0,148.932,0
0,0,0,0,0,0,183.665,0
0,0,0,0,0,0,148.932,0
0,0,0,0,0,0,148.932,0
0,0,0,0,0,0,148.932,0
0,0,0,0,0,0,148.932,0
0,0,0,0,0,0,148.932,0
0,0,0,0,0,0,148.932,0
0,0,0,0,0,0,148.932,0
0,0,0,0,0,0,148.932,0
0,0,0,0,0,0,114.938,0
0,0,0,0,0,0,114.938,0
0,0,0,0,0,0,114.938,0
0,0,0,0,0,0,114.938,0
0,0,0,0,0,0,114.938,0
0,0,0,0,0,0,114.938,0
4.5,225,175,175,0,60.062,114.938,114.938
13.4,670,670,670,0,615.124,114.938,114.938
0.3,15,15,15,0,515.186,114.938,114.938
0.1,5,5,5,0,405.248,114.938,114.938
0,0,0,0,0,290.31,114.938,114.938
0,0,0,0,0,175.372,114.938,114.938
0,0,0,0,0,60.4340000000001,114.938,114.938
0,0,0,0,0,0,114.938,60.4340000000001
0.2,10,0,0,0,0,114.938,0
0.1,5,0,0,0,0,114.938,0
0,0,0,0,0,0,114.938,0
0,0,0,0,0,0,141.1725,0
2.8,140,90,90,0,0,114.938,90
0,0,0,0,0,0,114.938,0
0.1,5,0,0,0,0,114.938,0
0.1,5,0,0,0,0,114.938,0
0,0,0,0,0,0,114.938,0
0,0,0,0,0,0,114.938,0
0,0,0,0,0,0,114.938,0
0,0,0,0,0,0,114.938,0
0,0,0,0,0,0,114.938,0
0,0,0,0,0,0,114.938,0
5.9,295,245,245,0,130.062,114.938,114.938
0,0,0,0,0,15.124,114.938,114.938
0,0,0,0,0,0,114.938,15.124
0,0,0,0,0,0,57.296,0
0,0,0,0,0,0,57.296,0
0,0,0,0,0,0,57.296,0
0,0,0,0,0,0,57.296,0
0,0,0,0,0,0,57.296,0
13.9,695,645,645,0,587.704,57.296,57.296
0.5,25,25,25,0,555.408,57.296,57.296
0,0,0,0,0,498.112,57.296,57.296
3.5,175,125,125,0,565.816,57.296,57.296
0.6,30,30,30,0,538.52,57.296,57.296
1.3,65,65,65,0,546.224,57.296,57.296
0,0,0,0,0,488.928,57.296,57.296
0,0,0,0,0,431.632,57.296,57.296
0,0,0,0,0,374.336,57.296,57.296
0,0,0,0,0,317.04,57.296,57.296
0,0,0,0,0,259.744,57.296,57.296
0,0,0,0,0,202.448,57.296,57.296
2.3,115,65,65,0,210.152,57.296,57.296
0.3,15,15,15,0,167.856,57.296,57.296
0,0,0,0,0,110.56,57.296,57.296
2.3,115,65,65,0,118.264,57.296,57.296
0.1,5,5,5,0,65.9679999999998,57.296,57.296
0,0,0,0,0,8.67199999999979,57.296,57.296
0.4,20,0,0,0,0,57.296,8.67199999999979
2.3,115,85,85,0,27.704,57.296,57.296
0.1,5,5,5,0,0,57.296,32.704
3.4,170,170,170,0,112.704,57.296,57.296
0.1,5,5,5,0,60.408,57.296,57.296
1.4,70,70,70,0,73.112,57.296,57.296
0,0,0,0,0,15.816,57.296,57.296
0,0,0,0,0,0,32.17,15.816
0,0,0,0,0,0,32.17,0
0,0,0,0,0,0,32.17,0
3.5,175,125,125,0,92.83,32.17,32.17
1.3,65,65,65,0,125.66,32.17,32.17
3.3,165,165,165,0,258.49,32.17,32.17
0.1,5,5,5,0,231.32,32.17,32.17
0.2,10,10,10,0,209.15,32.17,32.17
0,0,0,0,0,176.98,32.17,32.17
0,0,0,0,0,144.81,32.17,32.17
1.4,70,20,20,0,132.64,32.17,32.17
0,0,0,0,0,100.47,32.17,32.17
0,0,0,0,0,68.2999999999999,32.17,32.17
0,0,0,0,0,36.1299999999999,32.17,32.17
0,0,0,0,0,3.95999999999987,32.17,32.17
0,0,0,0,0,0,32.17,3.95999999999987
0,0,0,0,0,0,32.17,0
0,0,0,0,0,0,32.17,0
0,0,0,0,0,0,32.17,0
0,0,0,0,0,0,32.17,0
0,0,0,0,0,0,32.17,0
0,0,0,0,0,0,32.17,0
0,0,0,0,0,0,32.17,0
5.8,290,240,240,0,207.83,32.17,32.17
16.3,815,815,815,0,990.66,32.17,32.17
